borough,communitydistrict,waste type,month,year,quantity
Queens,7,res organics,10,2017,292.9
Queens,8,res organics,10,2017,183.6
Queens,9,res organics,10,2017,14.6
Queens,10,res organics,10,2017,122.8
Queens,11,res organics,10,2017,236.4
Queens,12,res organics,10,2017,0.0
Queens,13,res organics,10,2017,0.0
Queens,14,res organics,10,2017,3.5
Staten Island,1,res organics,10,2017,150.2
Staten Island,2,res organics,10,2017,0.0
Staten Island,3,res organics,10,2017,0.0
Bronx,1,res organics,9,2017,0.0
Bronx,2,res organics,9,2017,0.0
Bronx,3,res organics,9,2017,0.0
Bronx,4,res organics,9,2017,0.0
Bronx,5,res organics,9,2017,0.0
Bronx,6,res organics,9,2017,0.0
Bronx,7,res organics,9,2017,0.0
Bronx,8,res organics,9,2017,44.0
Bronx,9,res organics,9,2017,0.0
Bronx,10,res organics,9,2017,114.9
Bronx,11,res organics,9,2017,137.9
Bronx,12,res organics,9,2017,150.4
Brooklyn,1,res organics,9,2017,55.5
Brooklyn,2,res organics,9,2017,55.5
Brooklyn,3,res organics,9,2017,0.0
Brooklyn,4,res organics,9,2017,0.0
Brooklyn,5,res organics,9,2017,0.0
Brooklyn,6,res organics,9,2017,100.7
Brooklyn,7,res organics,9,2017,122.6
Brooklyn,8,res organics,9,2017,0.0
Brooklyn,9,res organics,9,2017,0.0
Brooklyn,10,res organics,9,2017,119.4
Brooklyn,11,res organics,9,2017,164.8
Brooklyn,12,res organics,9,2017,82.4
Brooklyn,13,res organics,9,2017,32.6
Brooklyn,14,res organics,9,2017,0.0
Brooklyn,15,res organics,9,2017,130.5
Brooklyn,16,res organics,9,2017,29.7
Brooklyn,17,res organics,9,2017,0.0
Brooklyn,18,res organics,9,2017,0.0
Manhattan,1,res organics,9,2017,16.9
Manhattan,2,res organics,9,2017,0.0
Manhattan,3,res organics,9,2017,0.0
Manhattan,4,res organics,9,2017,0.0
Manhattan,5,res organics,9,2017,0.0
Manhattan,6,res organics,9,2017,17.3
Manhattan,7,res organics,9,2017,21.2
Manhattan,8,res organics,9,2017,16.1
Manhattan,9,res organics,9,2017,31.6
Manhattan,10,res organics,9,2017,0.0
Manhattan,11,res organics,9,2017,0.0
Manhattan,12,res organics,9,2017,0.0
Queens,1,res organics,9,2017,0.0
Queens,2,res organics,9,2017,0.0
Queens,3,res organics,9,2017,0.0
Queens,4,res organics,9,2017,0.0
Queens,5,res organics,9,2017,178.2
Queens,6,res organics,9,2017,0.0
Queens,7,res organics,9,2017,0.0
Queens,8,res organics,9,2017,0.0
Queens,9,res organics,9,2017,0.0
Queens,10,res organics,9,2017,100.1
Queens,11,res organics,9,2017,195.2
Queens,12,res organics,9,2017,0.0
Queens,13,res organics,9,2017,0.0
Queens,14,res organics,9,2017,0.0
Staten Island,1,res organics,9,2017,152.5
Staten Island,2,res organics,9,2017,0.0
Staten Island,3,res organics,9,2017,0.0
Bronx,1,res organics,8,2017,0.0
Bronx,2,res organics,8,2017,0.0
Bronx,3,res organics,8,2017,0.0
Bronx,4,res organics,8,2017,0.0
Bronx,5,res organics,8,2017,0.0
Bronx,6,res organics,8,2017,0.0
Bronx,7,res organics,8,2017,0.0
Bronx,8,res organics,8,2017,23.1
Bronx,9,res organics,8,2017,0.0
Bronx,10,res organics,8,2017,110.8
Bronx,11,res organics,8,2017,121.2
Bronx,12,res organics,8,2017,0.0
Brooklyn,1,res organics,8,2017,56.1
Brooklyn,2,res organics,8,2017,53.5
Brooklyn,3,res organics,8,2017,0.0
Brooklyn,4,res organics,8,2017,0.0
Brooklyn,5,res organics,8,2017,0.0
Brooklyn,6,res organics,8,2017,103.2
Brooklyn,7,res organics,8,2017,126.4
Brooklyn,8,res organics,8,2017,0.0
Brooklyn,9,res organics,8,2017,0.0
Brooklyn,10,res organics,8,2017,130.7
Brooklyn,11,res organics,8,2017,176.6
Brooklyn,12,res organics,8,2017,74.5
Brooklyn,13,res organics,8,2017,38.8
Brooklyn,14,res organics,8,2017,0.0
Brooklyn,15,res organics,8,2017,133.7
Brooklyn,16,res organics,8,2017,30.7
Brooklyn,17,res organics,8,2017,0.0
Brooklyn,18,res organics,8,2017,0.0
Manhattan,1,res organics,8,2017,18.4
Manhattan,2,res organics,8,2017,0.0
Manhattan,3,res organics,8,2017,0.0
Manhattan,4,res organics,8,2017,0.0
Manhattan,5,res organics,8,2017,0.0
Manhattan,6,res organics,8,2017,15.6
Manhattan,7,res organics,8,2017,19.4
Manhattan,8,res organics,8,2017,22.0
Manhattan,9,res organics,8,2017,26.2
Manhattan,10,res organics,8,2017,0.0
Manhattan,11,res organics,8,2017,0.0
Manhattan,12,res organics,8,2017,0.0
Queens,1,res organics,8,2017,0.0
Queens,2,res organics,8,2017,0.0
Queens,3,res organics,8,2017,0.0
Queens,4,res organics,8,2017,0.0
Queens,5,res organics,8,2017,185.3
Queens,6,res organics,8,2017,0.0
Queens,7,res organics,8,2017,0.0
Queens,8,res organics,8,2017,0.0
Queens,9,res organics,8,2017,0.0
Queens,10,res organics,8,2017,121.0
Queens,11,res organics,8,2017,221.5
Queens,12,res organics,8,2017,0.0
Queens,13,res organics,8,2017,0.0
Queens,14,res organics,8,2017,0.0
Staten Island,1,res organics,8,2017,181.9
Staten Island,2,res organics,8,2017,0.0
Staten Island,3,res organics,8,2017,0.0
Bronx,1,res organics,7,2017,0.0
Bronx,2,res organics,7,2017,0.0
Bronx,3,res organics,7,2017,0.0
Bronx,4,res organics,7,2017,0.0
Bronx,5,res organics,7,2017,0.0
Bronx,6,res organics,7,2017,0.0
Bronx,7,res organics,7,2017,0.0
Bronx,8,res organics,7,2017,26.7
Bronx,9,res organics,7,2017,0.0
Bronx,10,res organics,7,2017,42.6
Bronx,11,res organics,7,2017,1.6
Bronx,12,res organics,7,2017,0.0
Brooklyn,1,res organics,7,2017,53.1
Brooklyn,2,res organics,7,2017,51.0
Brooklyn,3,res organics,7,2017,0.0
Brooklyn,4,res organics,7,2017,0.0
Brooklyn,5,res organics,7,2017,0.0
Brooklyn,6,res organics,7,2017,106.5
Brooklyn,7,res organics,7,2017,119.0
Brooklyn,8,res organics,7,2017,0.0
Brooklyn,9,res organics,7,2017,0.0
Brooklyn,10,res organics,7,2017,141.4
Brooklyn,11,res organics,7,2017,183.3
Brooklyn,12,res organics,7,2017,60.0
Brooklyn,13,res organics,7,2017,35.2
Brooklyn,14,res organics,7,2017,0.0
Brooklyn,15,res organics,7,2017,149.6
Brooklyn,16,res organics,7,2017,32.7
Brooklyn,17,res organics,7,2017,0.0
Brooklyn,18,res organics,7,2017,0.0
Manhattan,1,res organics,7,2017,16.5
Manhattan,2,res organics,7,2017,0.0
Manhattan,3,res organics,7,2017,0.0
Manhattan,4,res organics,7,2017,0.0
Manhattan,5,res organics,7,2017,0.0
Manhattan,6,res organics,7,2017,17.0
Manhattan,7,res organics,7,2017,19.3
Manhattan,8,res organics,7,2017,17.5
Manhattan,9,res organics,7,2017,27.0
Manhattan,10,res organics,7,2017,0.0
Manhattan,11,res organics,7,2017,0.0
Manhattan,12,res organics,7,2017,0.0
Queens,1,res organics,7,2017,0.0
Queens,2,res organics,7,2017,0.0
Queens,3,res organics,7,2017,0.0
Queens,4,res organics,7,2017,0.0
Queens,5,res organics,7,2017,195.3
Queens,6,res organics,7,2017,0.0
Queens,7,res organics,7,2017,0.0
Queens,8,res organics,7,2017,0.0
Queens,9,res organics,7,2017,0.0
Queens,10,res organics,7,2017,111.0
Queens,11,res organics,7,2017,212.7
Queens,12,res organics,7,2017,0.0
Queens,13,res organics,7,2017,0.0
Queens,14,res organics,7,2017,0.0
Staten Island,1,res organics,7,2017,156.3
Staten Island,2,res organics,7,2017,0.0
Staten Island,3,res organics,7,2017,0.0
Bronx,1,res organics,6,2017,0.0
Bronx,2,res organics,6,2017,0.0
Bronx,3,res organics,6,2017,0.0
Bronx,4,res organics,6,2017,0.0
Bronx,5,res organics,6,2017,0.0
Bronx,6,res organics,6,2017,0.0
Bronx,7,res organics,6,2017,0.0
Bronx,8,res organics,6,2017,31.8
Bronx,9,res organics,6,2017,0.0
Bronx,10,res organics,6,2017,51.2
Bronx,11,res organics,6,2017,0.0
Bronx,12,res organics,6,2017,0.0
Brooklyn,1,res organics,6,2017,66.5
Brooklyn,2,res organics,6,2017,52.3
Brooklyn,3,res organics,6,2017,0.0
Brooklyn,4,res organics,6,2017,0.0
Brooklyn,5,res organics,6,2017,0.0
Brooklyn,6,res organics,6,2017,119.1
Brooklyn,7,res organics,6,2017,85.9
Brooklyn,8,res organics,6,2017,0.0
Brooklyn,9,res organics,6,2017,0.0
Brooklyn,10,res organics,6,2017,155.1
Brooklyn,11,res organics,6,2017,0.0
Brooklyn,12,res organics,6,2017,0.0
Brooklyn,13,res organics,6,2017,33.3
Brooklyn,14,res organics,6,2017,0.0
Brooklyn,15,res organics,6,2017,123.7
Brooklyn,16,res organics,6,2017,33.6
Brooklyn,17,res organics,6,2017,0.0
Brooklyn,18,res organics,6,2017,0.0
Manhattan,1,res organics,6,2017,17.0
Manhattan,2,res organics,6,2017,0.0
Manhattan,3,res organics,6,2017,0.0
Manhattan,4,res organics,6,2017,0.0
Manhattan,5,res organics,6,2017,0.0
Manhattan,6,res organics,6,2017,15.2
Manhattan,7,res organics,6,2017,19.2
Manhattan,8,res organics,6,2017,12.0
Manhattan,9,res organics,6,2017,26.7
Manhattan,10,res organics,6,2017,0.0
Manhattan,11,res organics,6,2017,0.0
Manhattan,12,res organics,6,2017,0.0
Queens,1,res organics,6,2017,0.0
Queens,2,res organics,6,2017,0.0
Queens,3,res organics,6,2017,0.0
Queens,4,res organics,6,2017,0.0
Queens,5,res organics,6,2017,180.7
Queens,6,res organics,6,2017,0.0
Queens,7,res organics,6,2017,0.0
Queens,8,res organics,6,2017,0.0
Queens,9,res organics,6,2017,0.0
Queens,10,res organics,6,2017,130.8
Queens,11,res organics,6,2017,214.1
Queens,12,res organics,6,2017,0.0
Queens,13,res organics,6,2017,0.0
Queens,14,res organics,6,2017,0.0
Staten Island,1,res organics,6,2017,198.7
Staten Island,2,res organics,6,2017,0.0
Staten Island,3,res organics,6,2017,0.0
Bronx,1,res organics,5,2017,0.0
Bronx,2,res organics,5,2017,0.0
Bronx,3,res organics,5,2017,0.0
Bronx,4,res organics,5,2017,0.0
Bronx,5,res organics,5,2017,0.0
Bronx,6,res organics,5,2017,0.0
Bronx,7,res organics,5,2017,0.0
Bronx,8,res organics,5,2017,25.8
Bronx,9,res organics,5,2017,0.0
Bronx,10,res organics,5,2017,48.1
Bronx,11,res organics,5,2017,0.0
Bronx,12,res organics,5,2017,0.0
Brooklyn,1,res organics,5,2017,53.5
Brooklyn,2,res organics,5,2017,0.0
Brooklyn,3,res organics,5,2017,0.0
Brooklyn,4,res organics,5,2017,0.0
Brooklyn,5,res organics,5,2017,0.0
Brooklyn,6,res organics,5,2017,135.8
Brooklyn,7,res organics,5,2017,95.8
Brooklyn,8,res organics,5,2017,0.0
Brooklyn,9,res organics,5,2017,0.0
Brooklyn,10,res organics,5,2017,156.3
Brooklyn,11,res organics,5,2017,0.0
Brooklyn,12,res organics,5,2017,0.0
Brooklyn,13,res organics,5,2017,0.0
Brooklyn,14,res organics,5,2017,0.0
Brooklyn,15,res organics,5,2017,0.0
Brooklyn,16,res organics,5,2017,21.7
Brooklyn,17,res organics,5,2017,0.0
Brooklyn,18,res organics,5,2017,0.0
Manhattan,1,res organics,5,2017,17.1
Manhattan,2,res organics,5,2017,0.0
Manhattan,3,res organics,5,2017,0.0
Manhattan,4,res organics,5,2017,0.0
Manhattan,5,res organics,5,2017,0.0
Manhattan,6,res organics,5,2017,14.7
Manhattan,7,res organics,5,2017,20.4
Manhattan,8,res organics,5,2017,10.5
Manhattan,9,res organics,5,2017,30.6
Manhattan,10,res organics,5,2017,0.0
Manhattan,11,res organics,5,2017,0.0
Manhattan,12,res organics,5,2017,0.0
Queens,1,res organics,5,2017,0.0
Queens,2,res organics,5,2017,0.0
Queens,3,res organics,5,2017,0.0
Queens,4,res organics,5,2017,0.0
Queens,5,res organics,5,2017,223.7
Queens,6,res organics,5,2017,0.0
Queens,7,res organics,5,2017,0.0
Queens,8,res organics,5,2017,0.0
Queens,9,res organics,5,2017,0.0
Queens,10,res organics,5,2017,149.2
Queens,11,res organics,5,2017,242.4
Queens,12,res organics,5,2017,0.0
Queens,13,res organics,5,2017,0.0
Queens,14,res organics,5,2017,0.0
Staten Island,1,res organics,5,2017,198.3
Staten Island,2,res organics,5,2017,0.0
Staten Island,3,res organics,5,2017,0.0
Bronx,1,res organics,4,2017,0.0
Bronx,2,res organics,4,2017,0.0
Bronx,3,res organics,4,2017,0.0
Bronx,4,res organics,4,2017,0.0
Bronx,5,res organics,4,2017,0.0
Bronx,6,res organics,4,2017,3.6
Bronx,7,res organics,4,2017,0.0
Bronx,8,res organics,4,2017,26.5
Bronx,9,res organics,4,2017,0.0
Bronx,10,res organics,4,2017,63.9
Bronx,11,res organics,4,2017,0.0
Bronx,12,res organics,4,2017,0.0
Brooklyn,1,res organics,4,2017,25.5
Brooklyn,2,res organics,4,2017,0.0
Brooklyn,3,res organics,4,2017,0.0
Brooklyn,4,res organics,4,2017,0.0
Brooklyn,5,res organics,4,2017,0.0
Brooklyn,6,res organics,4,2017,129.5
Brooklyn,7,res organics,4,2017,84.1
Brooklyn,8,res organics,4,2017,0.0
Brooklyn,9,res organics,4,2017,0.0
Brooklyn,10,res organics,4,2017,128.0
Brooklyn,11,res organics,4,2017,0.0
Brooklyn,12,res organics,4,2017,0.0
Brooklyn,13,res organics,4,2017,0.0
Brooklyn,14,res organics,4,2017,0.0
Brooklyn,15,res organics,4,2017,0.0
Brooklyn,16,res organics,4,2017,0.0
Brooklyn,17,res organics,4,2017,0.0
Brooklyn,18,res organics,4,2017,0.0
Manhattan,1,res organics,4,2017,14.0
Manhattan,2,res organics,4,2017,0.0
Manhattan,3,res organics,4,2017,0.0
Manhattan,4,res organics,4,2017,0.0
Manhattan,5,res organics,4,2017,0.0
Manhattan,6,res organics,4,2017,11.8
Manhattan,7,res organics,4,2017,17.0
Manhattan,8,res organics,4,2017,7.4
Manhattan,9,res organics,4,2017,22.0
Manhattan,10,res organics,4,2017,0.0
Manhattan,11,res organics,4,2017,0.0
Manhattan,12,res organics,4,2017,0.0
Queens,1,res organics,4,2017,0.0
Queens,2,res organics,4,2017,0.0
Queens,3,res organics,4,2017,0.0
Queens,4,res organics,4,2017,0.0
Queens,5,res organics,4,2017,210.5
Queens,6,res organics,4,2017,0.0
Queens,7,res organics,4,2017,0.0
Queens,8,res organics,4,2017,0.0
Queens,9,res organics,4,2017,0.0
Queens,10,res organics,4,2017,128.2
Queens,11,res organics,4,2017,257.4
Queens,12,res organics,4,2017,0.0
Queens,13,res organics,4,2017,0.0
Queens,14,res organics,4,2017,0.0
Staten Island,1,res organics,4,2017,122.8
Staten Island,2,res organics,4,2017,0.0
Staten Island,3,res organics,4,2017,0.0
Bronx,1,res organics,3,2017,0.0
Bronx,2,res organics,3,2017,0.0
Bronx,3,res organics,3,2017,0.0
Bronx,4,res organics,3,2017,0.0
Bronx,5,res organics,3,2017,0.0
Bronx,6,res organics,3,2017,0.0
Bronx,7,res organics,3,2017,0.0
Bronx,8,res organics,3,2017,16.8
Bronx,9,res organics,3,2017,0.0
Bronx,10,res organics,3,2017,23.7
Bronx,11,res organics,3,2017,0.0
Bronx,12,res organics,3,2017,0.0
Brooklyn,1,res organics,3,2017,10.6
Brooklyn,2,res organics,3,2017,0.0
Brooklyn,3,res organics,3,2017,0.0
Brooklyn,4,res organics,3,2017,0.0
Brooklyn,5,res organics,3,2017,0.0
Brooklyn,6,res organics,3,2017,101.2
Brooklyn,7,res organics,3,2017,64.3
Brooklyn,8,res organics,3,2017,0.0
Brooklyn,9,res organics,3,2017,0.0
Brooklyn,10,res organics,3,2017,95.4
Brooklyn,11,res organics,3,2017,0.0
Brooklyn,12,res organics,3,2017,0.0
Brooklyn,13,res organics,3,2017,0.0
Brooklyn,14,res organics,3,2017,0.0
Brooklyn,15,res organics,3,2017,0.0
Brooklyn,16,res organics,3,2017,0.0
Brooklyn,17,res organics,3,2017,0.0
Brooklyn,18,res organics,3,2017,0.0
Manhattan,1,res organics,3,2017,13.2
Manhattan,2,res organics,3,2017,0.0
Manhattan,3,res organics,3,2017,0.0
Manhattan,4,res organics,3,2017,0.0
Manhattan,5,res organics,3,2017,0.0
Manhattan,6,res organics,3,2017,10.7
Manhattan,7,res organics,3,2017,17.1
Manhattan,8,res organics,3,2017,7.8
Manhattan,9,res organics,3,2017,22.5
Manhattan,10,res organics,3,2017,0.0
Manhattan,11,res organics,3,2017,0.0
Manhattan,12,res organics,3,2017,0.0
Queens,1,res organics,3,2017,0.0
Queens,2,res organics,3,2017,0.0
Queens,3,res organics,3,2017,0.0
Queens,4,res organics,3,2017,0.0
Queens,5,res organics,3,2017,172.0
Queens,6,res organics,3,2017,0.0
Queens,7,res organics,3,2017,0.0
Queens,8,res organics,3,2017,0.0
Queens,9,res organics,3,2017,0.0
Queens,10,res organics,3,2017,76.5
Queens,11,res organics,3,2017,173.6
Queens,12,res organics,3,2017,0.0
Queens,13,res organics,3,2017,0.0
Queens,14,res organics,3,2017,0.0
Staten Island,1,res organics,3,2017,48.5
Staten Island,2,res organics,3,2017,0.0
Staten Island,3,res organics,3,2017,0.0
Bronx,1,res organics,2,2017,0.0
Bronx,2,res organics,2,2017,0.0
Bronx,3,res organics,2,2017,0.0
Bronx,4,res organics,2,2017,0.0
Bronx,5,res organics,2,2017,0.0
Bronx,6,res organics,2,2017,0.0
Bronx,7,res organics,2,2017,0.0
Bronx,8,res organics,2,2017,14.6
Bronx,9,res organics,2,2017,0.0
Bronx,10,res organics,2,2017,20.0
Bronx,11,res organics,2,2017,0.0
Bronx,12,res organics,2,2017,0.0
Brooklyn,1,res organics,2,2017,10.5
Brooklyn,2,res organics,2,2017,0.0
Brooklyn,3,res organics,2,2017,0.0
Brooklyn,4,res organics,2,2017,0.0
Brooklyn,5,res organics,2,2017,0.0
Brooklyn,6,res organics,2,2017,96.6
Brooklyn,7,res organics,2,2017,64.3
Brooklyn,8,res organics,2,2017,0.0
Brooklyn,9,res organics,2,2017,0.0
Brooklyn,10,res organics,2,2017,92.6
Brooklyn,11,res organics,2,2017,0.0
Brooklyn,12,res organics,2,2017,0.0
Brooklyn,13,res organics,2,2017,0.0
Brooklyn,14,res organics,2,2017,0.0
Brooklyn,15,res organics,2,2017,0.0
Brooklyn,16,res organics,2,2017,0.0
Brooklyn,17,res organics,2,2017,0.0
Brooklyn,18,res organics,2,2017,0.0
Manhattan,1,res organics,2,2017,12.4
Manhattan,2,res organics,2,2017,0.0
Manhattan,3,res organics,2,2017,0.0
Manhattan,4,res organics,2,2017,0.0
Manhattan,5,res organics,2,2017,0.0
Manhattan,6,res organics,2,2017,11.3
Manhattan,7,res organics,2,2017,14.7
Manhattan,8,res organics,2,2017,7.4
Manhattan,9,res organics,2,2017,20.4
Manhattan,10,res organics,2,2017,0.0
Manhattan,11,res organics,2,2017,0.0
Manhattan,12,res organics,2,2017,0.0
Queens,1,res organics,2,2017,0.0
Queens,2,res organics,2,2017,0.0
Queens,3,res organics,2,2017,0.0
Queens,4,res organics,2,2017,0.0
Queens,5,res organics,2,2017,172.9
Queens,6,res organics,2,2017,0.0
Queens,7,res organics,2,2017,0.0
Queens,8,res organics,2,2017,0.0
Queens,9,res organics,2,2017,0.0
Queens,10,res organics,2,2017,70.6
Queens,11,res organics,2,2017,163.9
Queens,12,res organics,2,2017,0.0
Queens,13,res organics,2,2017,0.0
Queens,14,res organics,2,2017,0.0
Staten Island,1,res organics,2,2017,42.2
Staten Island,2,res organics,2,2017,0.0
Staten Island,3,res organics,2,2017,0.0
Bronx,1,res organics,1,2017,0.0
Bronx,2,res organics,1,2017,0.0
Bronx,3,res organics,1,2017,0.0
Bronx,4,res organics,1,2017,0.0
Bronx,5,res organics,1,2017,0.0
Bronx,6,res organics,1,2017,0.0
Bronx,7,res organics,1,2017,0.0
Bronx,8,res organics,1,2017,16.9
Bronx,9,res organics,1,2017,0.0
Bronx,10,res organics,1,2017,35.9
Bronx,11,res organics,1,2017,0.0
Bronx,12,res organics,1,2017,0.0
Brooklyn,1,res organics,1,2017,14.9
Brooklyn,2,res organics,1,2017,0.0
Brooklyn,3,res organics,1,2017,0.0
Brooklyn,4,res organics,1,2017,0.0
Brooklyn,5,res organics,1,2017,0.0
Brooklyn,6,res organics,1,2017,114.9
Brooklyn,7,res organics,1,2017,90.2
Brooklyn,8,res organics,1,2017,0.0
Brooklyn,9,res organics,1,2017,0.0
Brooklyn,10,res organics,1,2017,112.1
Brooklyn,11,res organics,1,2017,0.0
Brooklyn,12,res organics,1,2017,0.0
Brooklyn,13,res organics,1,2017,0.0
Brooklyn,14,res organics,1,2017,0.0
Brooklyn,15,res organics,1,2017,0.0
Brooklyn,16,res organics,1,2017,0.0
Brooklyn,17,res organics,1,2017,0.0
Brooklyn,18,res organics,1,2017,0.0
Manhattan,1,res organics,1,2017,13.0
Manhattan,2,res organics,1,2017,0.0
Manhattan,3,res organics,1,2017,0.0
Manhattan,4,res organics,1,2017,0.0
Manhattan,5,res organics,1,2017,0.0
Manhattan,6,res organics,1,2017,14.3
Manhattan,7,res organics,1,2017,17.7
Manhattan,8,res organics,1,2017,8.5
Manhattan,9,res organics,1,2017,23.5
Manhattan,10,res organics,1,2017,0.0
Manhattan,11,res organics,1,2017,0.0
Manhattan,12,res organics,1,2017,0.0
Queens,1,res organics,1,2017,0.0
Queens,2,res organics,1,2017,0.0
Queens,3,res organics,1,2017,0.0
Queens,4,res organics,1,2017,0.0
Queens,5,res organics,1,2017,171.4
Queens,6,res organics,1,2017,0.0
Queens,7,res organics,1,2017,0.0
Queens,8,res organics,1,2017,0.0
Queens,9,res organics,1,2017,0.0
Queens,10,res organics,1,2017,98.6
Queens,11,res organics,1,2017,219.2
Queens,12,res organics,1,2017,0.0
Queens,13,res organics,1,2017,0.0
Queens,14,res organics,1,2017,0.0
Staten Island,1,res organics,1,2017,48.2
Staten Island,2,res organics,1,2017,0.0
Staten Island,3,res organics,1,2017,0.0
Bronx,1,school organic,12,2017,0.0
Bronx,2,school organic,12,2017,0.0
Bronx,3,school organic,12,2017,0.0
Bronx,4,school organic,12,2017,0.0
Bronx,5,school organic,12,2017,0.0
Bronx,6,school organic,12,2017,41.3
Bronx,7,school organic,12,2017,0.0
Bronx,8,school organic,12,2017,0.0
Bronx,9,school organic,12,2017,0.0
Bronx,10,school organic,12,2017,0.0
Bronx,11,school organic,12,2017,0.0
Bronx,12,school organic,12,2017,0.0
Brooklyn,1,school organic,12,2017,0.0
Brooklyn,2,school organic,12,2017,25.6
Brooklyn,3,school organic,12,2017,0.0
Brooklyn,4,school organic,12,2017,0.0
Brooklyn,5,school organic,12,2017,0.0
Brooklyn,6,school organic,12,2017,45.2
Brooklyn,7,school organic,12,2017,77.8
Brooklyn,8,school organic,12,2017,16.7
Brooklyn,9,school organic,12,2017,0.0
Brooklyn,10,school organic,12,2017,0.0
Brooklyn,11,school organic,12,2017,0.0
Brooklyn,12,school organic,12,2017,0.0
Brooklyn,13,school organic,12,2017,0.0
Brooklyn,14,school organic,12,2017,30.7
Brooklyn,15,school organic,12,2017,0.0
Brooklyn,16,school organic,12,2017,0.0
Brooklyn,17,school organic,12,2017,0.0
Brooklyn,18,school organic,12,2017,0.0
Manhattan,1,school organic,12,2017,0.0
Manhattan,2,school organic,12,2017,17.1
Manhattan,3,school organic,12,2017,44.0
Manhattan,4,school organic,12,2017,0.0
Manhattan,5,school organic,12,2017,0.0
Manhattan,6,school organic,12,2017,0.0
Manhattan,7,school organic,12,2017,29.6
Manhattan,8,school organic,12,2017,0.0
Manhattan,9,school organic,12,2017,77.1
Manhattan,10,school organic,12,2017,32.5
Manhattan,11,school organic,12,2017,0.0
Manhattan,12,school organic,12,2017,39.1
Queens,1,school organic,12,2017,0.0
Queens,2,school organic,12,2017,0.0
Queens,3,school organic,12,2017,0.0
Queens,4,school organic,12,2017,0.0
Queens,5,school organic,12,2017,46.9
Queens,6,school organic,12,2017,0.0
Queens,7,school organic,12,2017,0.0
Queens,8,school organic,12,2017,0.0
Queens,9,school organic,12,2017,26.9
Queens,10,school organic,12,2017,0.0
Queens,11,school organic,12,2017,0.0
Queens,12,school organic,12,2017,0.0
Queens,13,school organic,12,2017,0.0
Queens,14,school organic,12,2017,0.0
Staten Island,1,school organic,12,2017,0.0
Staten Island,2,school organic,12,2017,33.0
Staten Island,3,school organic,12,2017,28.0
Bronx,1,school organic,11,2017,0.0
Bronx,2,school organic,11,2017,0.0
Bronx,3,school organic,11,2017,0.0
Bronx,4,school organic,11,2017,0.0
Bronx,5,school organic,11,2017,0.0
Bronx,6,school organic,11,2017,52.8
Bronx,7,school organic,11,2017,0.0
Bronx,8,school organic,11,2017,0.0
Bronx,9,school organic,11,2017,0.0
Bronx,10,school organic,11,2017,0.0
Bronx,11,school organic,11,2017,0.0
Bronx,12,school organic,11,2017,0.0
Brooklyn,1,school organic,11,2017,0.0
Brooklyn,2,school organic,11,2017,33.9
Brooklyn,3,school organic,11,2017,0.0
Brooklyn,4,school organic,11,2017,0.0
Brooklyn,5,school organic,11,2017,0.0
Brooklyn,6,school organic,11,2017,51.3
Brooklyn,7,school organic,11,2017,93.8
Brooklyn,8,school organic,11,2017,19.5
Brooklyn,9,school organic,11,2017,0.0
Brooklyn,10,school organic,11,2017,0.0
Brooklyn,11,school organic,11,2017,0.0
Brooklyn,12,school organic,11,2017,0.0
Brooklyn,13,school organic,11,2017,0.0
Brooklyn,14,school organic,11,2017,36.6
Brooklyn,15,school organic,11,2017,0.0
Brooklyn,16,school organic,11,2017,0.0
Brooklyn,17,school organic,11,2017,0.0
Brooklyn,18,school organic,11,2017,0.0
Manhattan,1,school organic,11,2017,0.0
Manhattan,2,school organic,11,2017,19.7
Manhattan,3,school organic,11,2017,55.1
